Date,IndexTicker,NumIssues,Coupon,Rating,ParAmount(LCL),MktValue(LCL),ParAmount(USD),MktValue(USD),ParAmount(EUR),MktValue(EUR),ParAmount(GBP),MktValue(GBP),ParAmount(JPY),MktValue(JPY),ParAmount(AUD),MktValue(AUD),ParAmount(CAD),MktValue(CAD),ParAmount(CHF),MktValue(CHF),ParAmount(CNY),MktValue(CNY),ParAmount(HKD),MktValue(HKD),ParAmount(SGD),MktValue(SGD),AvgLife,Price,YldtoMat,YldToCall,YldtoWorst,CurrentYield,GrossSpread,OAS,OASToSwap,MacDur,ModDur,SemiAnnModDur,DurToWorst,SemiAnnDurToWorst,EffDur,SemiAnnEffDur,EffDurToSwap,Cnvxty,CnvxtyToSwap,DailyTotalRtn(LCL),MthToDtPrincRtn(LCL),MthToDtIncomeRtn(LCL),MthToDtTotalRtn(LCL),IndexValue(LCL),DailyTotalRtn(USD),MthToDtTotalRtn(USD),IndexValue(USD),DailyHedgedRtn(USD),MthToDtHedgedRtn(USD),IndexValueHedged(USD),DailyTotalRtn(EUR),MthToDtTotalRtn(EUR),IndexValue(EUR),DailyHedgedRtn(EUR),MthToDtHedgedRtn(EUR),IndexValueHedged(EUR),DailyTotalRtn(GBP),MthToDtTotalRtn(GBP),IndexValue(GBP),DailyHedgedRtn(GBP),MthToDtHedgedRtn(GBP),IndexValueHedged(GBP),DailyTotalRtn(JPY),MthToDtTotalRtn(JPY),IndexValue(JPY),DailyHedgedRtn(JPY),MthToDtHedgedRtn(JPY),IndexValueHedged(JPY),DailyTotalRtn(AUD),MthToDtTotalRtn(AUD),IndexValue(AUD),DailyHedgedRtn(AUD),MthToDtHedgedRtn(AUD),IndexValueHedged(AUD),DailyTotalRtn(CAD),MthToDtTotalRtn(CAD),IndexValue(CAD),DailyHedgedRtn(CAD),MthToDtHedgedRtn(CAD),IndexValueHedged(CAD),DailyTotalRtn(CHF),MthToDtTotalRtn(CHF),IndexValue(CHF),DailyHedgedRtn(CHF),MthToDtHedgedRtn(CHF),IndexValueHedged(CHF),DailyTotalRtn(CNY),MthToDtTotalRtn(CNY),IndexValue(CNY),DailyHedgedRtn(CNY),MthToDtHedgedRtn(CNY),IndexValueHedged(CNY),DailyTotalRtn(HKD),MthToDtTotalRtn(HKD),IndexValue(HKD),DailyHedgedRtn(HKD),MthToDtHedgedRtn(HKD),IndexValueHedged(HKD),DailyTotalRtn(SGD),MthToDtTotalRtn(SGD),IndexValue(SGD),DailyHedgedRtn(SGD),MthToDtHedgedRtn(SGD),IndexValueHedged(SGD)
20231229,CA_TSY,41,2.3045,AAA,649729.5938,614574.5376,492741.9943,466081.0993,446061.6434,421926.4920,386524.9407,365611.1542,69466766.3635,65708113.3860,722125.0009,683052.8312,649729.5938,614574.5376,414716.2995,392277.1573,3494624.7723,3305540.3728,3847600.5000,3639417.5683,649975.9647,614807.5781,9.0499,94.1987,3.3814,3.3814,3.3814,2.4490,-0.4120,0.2137,2.5908,7.0355,6.9267,6.9267,6.9267,6.9267,6.8896,6.8896,6.8574,1.0477,1.0360,0.1136,2.8895,0.2101,3.0995,1129.3815,0.1174,6.0121,1128.3104,0.1210,3.2319,908.9571,0.6521,4.7117,722.7560,0.1207,3.0525,888.1503,0.2902,5.2761,1025.1091,0.1223,3.1824,1515.2307,0.1778,1.0964,631.9793,0.0708,2.5881,348.9652,0.6603,3.0136,1372.5952,0.1230,3.0456,2373.1966,0.1136,3.0995,1129.3815,0.1136,3.0995,1129.3815,0.7518,2.6106,364.5460,0.1015,2.7837,442.7166,-0.0756,5.4367,128.7957,0.0869,2.9123,150.8169,0.0533,5.9883,1126.6583,0.1190,3.2284,821.5120,0.3113,4.7808,683.2014,0.1117,3.0545,628.6483
20231229,DE_TSY,61,1.3947,AAA,1438750.0000,1387306.4399,1589315.1875,1532488.0589,1438750.0000,1387306.4399,1246717.2792,1202139.9897,224061655.1337,216050166.5409,2329178.8488,2245897.3531,2095671.0062,2020738.7544,1337647.1276,1289818.5748,11271741.1728,10868711.8112,12410247.1074,11966509.6322,2096465.6638,2021504.9985,8.8252,95.5768,2.1364,2.1480,2.1480,1.4746,-18.7750,-18.6101,-35.3137,7.4702,7.3138,7.3916,7.3138,7.3916,7.3645,7.4435,7.4061,1.0778,1.0855,-0.6359,3.2026,0.1267,3.3293,586.6377,-1.1638,4.6125,1044.6454,-0.6491,3.5123,769.1515,-0.6359,3.3293,669.1632,-0.6359,3.3293,770.5184,-0.9932,3.8863,949.0966,-0.6412,3.4607,1299.5472,-1.1042,-0.2383,585.1176,-0.6670,2.8552,295.0836,-0.6279,1.6536,1270.8163,-0.6215,3.3178,2033.8468,-1.1676,1.7384,1045.6370,-0.6364,3.3720,961.9106,-0.5375,1.2560,337.5147,-0.6407,3.0548,381.8062,-1.3544,4.0448,299.5450,-0.6827,3.1912,169.1622,-1.2271,4.5891,1043.1158,-0.6516,3.5087,695.3791,-0.9724,3.3975,632.5415,-0.6487,3.3316,535.7673
20231229,DK_TSY,7,1.6374,AAA,455055.0000,439202.3281,67432.0389,65082.9207,61043.8048,58917.2324,52896.1711,51053.4364,9506568.8502,9175390.1648,98823.2417,95380.5536,88915.8865,85818.3393,56754.1756,54777.0402,478241.5066,461581.0904,526546.4477,508203.2407,88949.6026,85850.8807,10.9468,96.3105,2.2666,2.2794,2.2794,1.7025,-1.2916,-0.3247,-42.7624,9.0849,8.8805,8.9821,8.8805,8.9821,8.8995,9.0015,8.8316,1.3838,1.3585,-0.7494,4.1084,0.1498,4.2582,569.1947,-1.2877,5.5683,624.1586,-0.7666,4.4835,553.7617,-0.7604,4.2734,621.1357,-0.7470,4.2890,553.2120,-1.1173,4.8354,825.9771,-0.7562,4.4255,816.1923,-1.2281,0.6732,663.1538,-0.7789,3.7831,239.5071,-0.7524,2.5824,749.1557,-0.7308,4.2627,1075.4669,-1.2914,2.6680,689.9339,-0.7509,4.3176,643.3133,-0.6621,2.1811,316.2692,-0.7488,3.9961,327.7130,-1.4780,4.9954,108.1398,-0.8015,4.1572,177.2521,-1.3508,5.5447,625.9663,-0.7696,4.4797,532.5693,-1.0965,4.3423,420.0651,-0.7630,4.2919,421.5242
20231229,ES_TSY,50,2.1611,A,1077818.8272,1035073.9602,1190612.5674,1143394.4501,1077818.8272,1035073.9602,933960.2819,896920.6543,167852559.7536,161195749.5816,1744870.7663,1675671.5031,1569941.7314,1507679.9220,1002079.0674,962337.9390,8444062.4506,8109182.1193,9296957.7633,8928252.7337,1570537.0377,1508251.6192,9.0646,95.1057,2.8738,2.8947,2.8947,2.2840,57.0906,57.5405,40.9402,7.0493,6.8362,6.9419,6.8362,6.9419,6.8725,6.9788,6.9252,0.9307,0.9395,-0.7206,3.2747,0.1973,3.4720,700.1910,-1.2481,4.7570,444.2732,-0.7356,3.6560,609.9583,-0.7206,3.4720,552.8832,-0.7206,3.4720,575.3161,-1.0777,4.0297,673.8330,-0.7268,3.6039,797.9080,-1.1885,-0.1005,462.0704,-0.7497,2.9949,281.6370,-0.7126,1.7940,502.3089,-0.7048,3.4593,1010.5340,-1.2518,1.8789,505.0343,-0.7206,3.5135,650.5916,-0.6223,1.3958,294.4272,-0.7237,3.1958,361.4084,-1.4385,4.1885,363.4316,-0.7693,3.3343,213.8385,-1.3113,4.7335,444.7887,-0.7382,3.6525,583.2015,-1.0568,3.5403,337.0957,-0.7340,3.4743,472.5006
20231229,FI_TSY,23,1.1958,AA+,123726.0000,110534.3125,136673.9259,122101.7283,123726.0000,110534.3125,107212.0536,95781.0859,19268290.0734,17213901.6562,200298.8582,178942.9593,180218.2387,161003.3389,115031.6097,102766.9196,969318.8173,865969.8775,1067225.1841,953437.4505,180286.5757,161064.3898,9.1415,88.7599,2.5194,2.5354,2.5354,1.3535,22.6835,22.5132,6.3194,7.7054,7.5083,7.6063,7.5083,7.6063,7.5631,7.6623,7.6150,1.0183,1.0295,-0.5850,3.3958,0.1173,3.5132,328.7909,-1.1132,4.7987,289.5048,-0.5982,3.6981,426.0683,-0.5850,3.5132,321.4128,-0.5850,3.5132,339.6407,-0.9425,4.0711,355.2952,-0.5904,3.6455,476.6129,-1.0535,-0.0608,409.0848,-0.6180,3.0337,193.8941,-0.5770,1.8345,329.1003,-0.5714,3.4993,648.4517,-1.1170,1.9195,272.1432,-0.5868,3.5535,421.6078,-0.4866,1.4361,186.1861,-0.5905,3.2356,231.9685,-1.3039,4.2299,171.3475,-0.6322,3.3760,172.2321,-1.1765,4.7752,292.1821,-0.6008,3.6945,406.4161,-0.9217,3.5815,261.9244,-0.5981,3.5155,339.4616
20231229,FR_TSY,49,1.6721,AA,1863419.1309,1769610.6743,2058425.9429,1954800.4314,1863419.1309,1769610.6743,1614705.0070,1533417.3450,290196889.4307,275587764.8170,3016671.7123,2864806.0840,2714240.4483,2577599.8488,1732474.1948,1645257.7831,14598768.4723,13863835.6195,16073321.8965,15264156.9085,2715269.6613,2578577.2490,9.7337,94.1402,2.5027,2.5185,2.5185,1.7861,18.8196,19.0398,3.8286,7.6800,7.4796,7.5791,7.4796,7.5791,7.5320,7.6325,7.5642,1.1629,1.1629,-0.6743,3.6735,0.1549,3.8284,912.0055,-1.2020,5.1178,1482.7874,-0.6904,4.0172,873.2059,-0.6743,3.8284,949.8215,-0.6743,3.8284,878.3781,-1.0314,4.3880,1347.1637,-0.6814,3.9624,1479.4166,-1.1423,0.2436,830.5259,-0.7062,3.3381,336.9130,-0.6662,2.1446,1803.8182,-0.6592,3.8094,2306.9605,-1.2057,2.2298,1484.1949,-0.6767,3.8639,1086.3223,-0.5759,1.7450,479.0741,-0.6778,3.5445,438.6586,-1.3924,4.5473,469.4425,-0.7247,3.6934,180.6266,-1.2652,5.0942,1480.6163,-0.6932,4.0135,789.6790,-1.0106,3.8970,897.8402,-0.6886,3.8310,608.8237
20231229,GB_TSY,59,2.3915,AA,1111490.2705,961216.0405,1416927.7968,1225358.2085,1282693.8821,1109272.8090,1111490.2705,961216.0405,199758480.7994,172751000.2298,2076541.0667,1795791.3219,1868360.9929,1615757.3337,1192557.2802,1031322.7362,10049135.3208,8690485.4861,11064151.5481,9568270.8387,1869069.4568,1616370.0128,15.5456,85.8695,3.7956,3.7956,3.7956,2.7893,0.4974,0.1522,32.9129,10.1214,9.9281,9.9281,9.9281,9.9281,10.0131,10.0131,9.8834,1.9070,1.8592,-0.4012,5.8805,0.2482,6.1288,1136.2048,-0.5728,6.8707,1250.5904,-0.4114,6.1987,674.3541,-0.0417,5.5598,801.0843,-0.3890,5.9832,669.3878,-0.4012,6.1288,1136.2048,-0.4012,6.1288,1136.2048,-0.5128,1.9152,700.4698,-0.4369,5.4186,251.6588,-0.0336,3.8479,1521.3495,-0.3785,5.9293,1760.9562,-0.5765,3.9346,1251.7776,-0.4050,5.9856,843.6331,0.0573,3.4417,404.0535,-0.3957,5.6561,330.6082,-0.7645,6.2907,124.9658,-0.4492,5.8631,164.5248,-0.6364,6.8467,1248.7593,-0.4153,6.1946,609.7243,-0.3802,5.6295,757.2430,-0.4089,5.9872,466.1000
20231229,IE_TSY,17,1.4875,AA,134625.2998,123194.5535,148713.8374,136086.8635,134625.2998,123194.5535,116656.6029,106751.5402,20965676.8000,19185526.0149,217943.6322,199438.5044,196094.0660,179444.1382,125165.0013,114537.5087,1054708.2778,965155.2532,1161239.4352,1062641.0779,196168.4229,179512.1816,9.4514,90.4882,2.4933,2.5090,2.5090,1.6595,16.9512,16.8316,1.1446,7.9498,7.7492,7.8489,7.7492,7.8489,7.8010,7.9020,7.8581,1.0835,1.0976,-0.5741,3.8973,0.1433,4.0405,541.6137,-1.1023,5.3326,408.4354,-0.5898,4.2320,547.4656,-0.5741,4.0405,511.3530,-0.5741,4.0405,469.8101,-0.9317,4.6013,568.8555,-0.5812,4.1757,636.2936,-1.0427,0.4484,478.2497,-0.6096,3.5428,244.7416,-0.5661,2.3533,425.3031,-0.5607,4.0181,846.0076,-1.1061,2.4387,430.9580,-0.5787,4.0728,552.7252,-0.4756,1.9529,277.4269,-0.5793,3.7524,305.7313,-1.2930,4.7609,284.7846,-0.6245,3.9071,222.1101,-1.1656,5.3090,412.9490,-0.5927,4.2283,523.0801,-0.9108,4.1093,338.8472,-0.5888,4.0433,427.5090
20231229,IL_TSY,13,2.2759,AA-,274647.6973,255194.1362,76271.9590,70869.5427,69046.2672,64155.6535,59830.5295,55592.6755,10752820.7840,9991188.1268,111778.3528,103860.9844,100572.2052,93448.5790,64194.2943,59647.3506,540935.9878,502620.9706,595573.4057,553388.3675,100610.3412,93484.0137,8.4368,91.6137,3.9089,3.9473,3.9473,2.4973,0.1187,-0.2268,32.2430,6.3642,6.1091,6.2353,6.1091,6.2353,6.1838,6.3120,6.2353,0.8088,0.8204,0.0201,1.2805,0.2111,1.4917,144.1698,0.7007,4.9641,139.0610,0.0390,1.6497,155.7136,1.2385,3.6765,178.6462,0.0315,1.4907,133.4795,0.8744,4.2354,174.8572,0.0382,1.6118,147.2406,0.7614,0.0970,236.5447,-0.0090,1.0831,127.5812,1.2467,1.9952,210.7569,0.0353,1.5107,174.9294,0.6968,2.0803,188.5026,0.0340,1.5633,156.2181,1.3388,1.5962,127.9343,0.0123,1.2549,123.1755,0.5065,4.3944,150.6068,0.0077,1.3389,180.7535,0.6362,4.9405,139.6037,0.0380,1.6466,149.0516,0.8957,3.7450,145.5259,0.0276,1.4916,152.7240
20231229,IT_TSY,88,2.8171,BBB,1632859.4805,1584738.9983,1803738.2251,1750581.9345,1632859.4805,1584738.9983,1414918.5952,1373220.8460,254291014.9748,246797041.1203,2643420.8619,2565519.0657,2378409.2236,2308317.3388,1518116.2772,1473377.2851,12792472.2401,12415477.1956,14084580.1176,13669506.5643,2379311.0927,2309192.6297,8.3012,96.2948,3.3275,3.3275,3.3275,2.9316,99.7995,100.2381,82.3934,6.3560,6.2430,6.2430,6.2430,6.2430,6.2690,6.2690,6.3262,0.7447,0.7560,-0.6991,3.0422,0.2539,3.2961,1632.1111,-1.2267,4.5789,1800.7211,-0.7128,3.4775,1004.2628,-0.6991,3.2961,1153.4787,-0.6991,3.2961,1065.5670,-1.0562,3.8529,1636.0175,-0.7045,3.4269,1816.0881,-1.1671,-0.2703,1008.6041,-0.7278,2.8263,391.4310,-0.6911,1.6209,2190.5862,-0.6836,3.2869,2687.7597,-1.2304,1.7058,1802.4304,-0.6982,3.3410,1276.1509,-0.6008,1.2234,581.7954,-0.7027,3.0241,535.1847,-1.4171,4.0114,867.9331,-0.7461,3.1569,231.3131,-1.2899,4.5555,1798.0845,-0.7152,3.4740,908.0174,-1.0354,3.3643,1090.3517,-0.7117,3.2983,717.0649
20231229,JP_TSY,267,1.0185,A+,446848878.3900,439531008.2400,3169590.5688,3117683.4178,2869316.5879,2822326.9070,2486343.4019,2445625.5238,446848878.3900,439531008.2400,4645109.6487,4569038.4961,4179422.1240,4110977.3547,2667685.9022,2623998.2486,22479370.2321,22111234.3356,24749906.4360,24344586.8520,4181006.9193,4112536.1964,14.1499,98.1728,0.8243,0.8243,0.8243,1.0384,0.5920,0.1676,-6.6646,12.0683,11.9960,11.9960,11.9960,11.9960,12.4605,12.4605,12.3018,2.4748,2.4112,-0.3989,0.4594,0.0877,0.5471,341.6985,-0.4590,5.4361,610.0547,-0.3680,1.0822,875.9106,0.0727,4.1428,390.7796,-0.3724,0.9315,855.6115,-0.2872,4.7041,554.2559,-0.3665,1.0491,1456.7021,-0.3989,0.5471,341.6985,-0.3989,0.5471,341.6985,0.0808,2.4539,742.1346,-0.3618,0.9627,2296.1832,-0.4627,2.5394,610.6338,-0.3618,1.0148,1083.3381,0.1718,2.0531,197.1027,-0.3844,0.7092,428.5802,-0.6509,4.8639,76.8222,-0.3978,0.7749,165.9032,-0.5227,5.4125,609.1615,-0.3688,1.0793,791.9424,-0.2662,4.2116,369.3932,-0.3757,0.9321,605.9439
20231229,MX_TSY,17,7.4547,BBB+,3829970.4531,3606993.6875,226163.7753,212996.7633,204737.9490,192818.3255,177411.1824,167082.4939,31884569.0443,30028283.6850,331448.3408,312151.7744,298219.5541,280857.5320,190350.7415,179268.7258,1603998.7273,1510615.6444,1766011.1478,1663195.8758,298332.6360,280964.0304,8.9737,93.1486,9.3032,9.3032,9.3032,7.9978,-2.5706,-1.4698,19.1323,5.2563,5.0272,5.0272,5.0272,5.0272,5.0160,5.0160,5.1866,0.5102,0.5232,0.2492,1.9667,0.6801,2.6468,435.8570,-0.1652,5.2957,289.2209,0.2005,2.1980,183.2160,0.3680,4.0041,330.2483,0.1938,2.0305,148.6505,0.0071,4.5647,406.1412,0.1994,2.1552,182.6597,-0.1049,0.4132,380.4644,0.1457,1.5994,122.2670,0.3762,2.3174,319.3574,0.1947,2.0392,241.9925,-0.1690,2.4028,295.1184,0.1908,2.0922,179.0401,0.4675,1.9172,196.8246,0.1720,1.7811,124.3743,-0.3577,4.7242,235.9648,0.1679,1.8839,168.7929,-0.2291,5.2721,290.8955,0.1991,2.1948,166.8125,0.0282,4.0728,224.6431,0.1883,2.0320,164.6859
20231229,MY_TSY,29,4.1094,A,523603.1904,539570.6460,113950.6399,117425.6030,103155.4247,106301.1841,89387.0724,92112.9613,16064761.2158,16554661.5175,166997.3473,172089.9876,150255.3138,154837.4002,95906.5561,98831.2588,808160.7284,832805.8619,889789.2693,916923.6927,150312.2891,154896.1130,10.2264,102.1797,3.8078,3.8078,3.8078,4.0219,-0.3712,-0.1655,3.1892,7.6194,7.4711,7.4711,7.4711,7.4711,7.5473,7.5473,7.5216,1.0009,0.9929,0.0430,0.5948,0.3398,0.9347,215.2532,0.3151,2.3515,178.0113,0.0649,1.1536,181.9382,0.8509,1.0960,219.0394,0.0541,1.0015,149.5117,0.4883,1.6409,268.0922,0.0630,1.1196,178.3637,0.3757,-2.3945,244.9111,0.0155,0.6132,125.4926,0.8591,-0.5435,204.5037,0.0576,1.0307,238.4963,0.3113,-0.4605,195.9068,0.0594,1.0829,179.2028,0.9508,-0.9325,131.7591,0.0339,0.7769,127.9251,0.1217,1.7960,137.6006,0.0345,0.8457,166.7459,0.2509,2.3286,178.8324,0.0643,1.1506,167.7194,0.5094,1.1628,143.8463,0.0521,1.0021,167.0518
20231229,NL_TSY,23,1.3416,AAA,337420.3857,320467.0610,372731.4291,354003.9390,337420.3857,320467.0610,292384.2400,277693.7080,52547676.8756,49907475.3171,546246.6903,518801.1123,491483.6624,466789.5939,313709.4073,297947.4152,2643485.8415,2510666.7360,2910492.0008,2764257.4577,491670.0281,466966.5959,10.1358,93.8599,2.3453,2.3591,2.3591,1.4488,2.4236,2.5823,-11.0131,8.4783,8.2791,8.3781,8.2791,8.3781,8.3473,8.4476,8.3943,1.2747,1.2853,-0.6951,3.8035,0.1246,3.9281,624.4916,-1.2227,5.2188,1114.3649,-0.7121,4.1183,794.4171,-0.6951,3.9281,713.8230,-0.6951,3.9281,797.2497,-1.0522,4.4883,1012.4391,-0.7028,4.0627,1342.6253,-1.1631,0.3399,624.1683,-0.7270,3.4339,305.8521,-0.6871,2.2427,1355.6304,-0.6797,3.9073,2088.5785,-1.2264,2.3281,1115.4227,-0.6979,3.9619,989.1943,-0.5967,1.8428,360.0404,-0.6982,3.6420,396.0079,-1.4131,4.6478,322.6315,-0.7466,3.7940,173.0082,-1.2859,5.1952,1112.7332,-0.7150,4.1147,718.1306,-1.0313,3.9968,674.7573,-0.7099,3.9308,552.7272
20231229,NO_TSY,10,1.8974,AAA,452000.0000,429488.7715,44507.0256,42290.4154,40290.6130,38283.9953,34912.9476,33174.1570,6274600.4707,5962102.7603,65226.0945,61977.6000,58686.9640,55764.1417,37459.3381,35593.7281,315652.7270,299932.0840,347535.3348,330226.8230,58709.2175,55785.2869,5.8124,93.9637,3.3939,3.4228,3.4228,2.0196,-5.0196,-4.2009,-15.9031,5.2619,5.0927,5.1766,5.0927,5.1766,5.0779,5.1617,5.0633,0.4340,0.4315,-0.1578,1.5657,0.1726,1.7383,348.1969,-0.3028,7.9804,231.9095,-0.1623,1.9216,298.2171,0.2297,6.6559,257.4697,-0.1650,1.7586,237.2865,-0.1307,7.2308,284.6113,-0.1609,1.8814,335.3679,-0.2427,2.9734,327.6998,-0.2017,1.3401,136.3730,0.2378,4.9262,263.6278,-0.1581,1.7734,454.9883,-0.3066,5.0138,218.0019,-0.1621,1.8262,295.5953,0.3290,4.5158,149.1455,-0.1802,1.5165,163.2893,-0.4950,7.3944,98.8511,-0.1939,1.6092,151.5299,-0.3666,7.9562,234.0542,-0.1636,1.9184,284.3931,-0.1097,6.7263,209.8161,-0.1707,1.7598,238.1085
20231229,PL_TSY,14,2.9898,A,496766.7168,470947.1973,126331.4176,119765.3245,114363.2984,108419.2500,99099.0097,93948.3248,17810203.2512,16884515.4482,185141.6686,175518.9045,166580.6072,157922.5569,106326.8376,100800.4854,895967.6798,849399.6344,986465.1908,935193.5246,166643.7729,157982.4396,4.4520,93.4670,4.9409,5.0020,5.0020,3.2151,-1.0098,-0.9901,38.5145,4.0120,3.8208,3.9152,3.8208,3.9152,3.8243,3.9190,3.8025,0.2302,0.2280,0.0443,1.6022,0.2721,1.8743,417.9987,-0.7965,3.3769,440.0826,0.0213,1.7804,279.8337,-0.2667,2.1089,399.3471,0.0153,1.6184,229.7683,-0.6253,2.6593,556.3862,0.0210,1.7407,295.4410,-0.7367,-1.4166,606.1535,-0.0262,1.2024,165.7338,-0.2586,0.4530,422.0562,0.0191,1.6342,403.3986,-0.8003,0.5368,399.8435,0.0164,1.6869,280.6384,-0.1679,0.0600,231.3959,-0.0036,1.3777,180.3501,-0.9878,2.8159,140.1302,-0.0104,1.4687,165.1312,-0.8600,3.3538,442.0669,0.0201,1.7773,253.5962,-0.6044,2.1763,348.4471,0.0105,1.6196,238.3481
20231229,SE_TSY,8,1.4871,AAA,504559.4492,495974.2344,50066.1797,49214.2902,45323.1157,44551.9306,39273.7525,38605.4990,7058330.0159,6938230.6308,73373.1658,72124.7017,66017.2646,64893.9630,42138.2002,41421.2073,355079.3598,349037.5889,390944.2676,384292.2457,66042.2977,64918.5702,5.9831,97.5455,2.2250,2.2376,2.2376,1.5307,-0.7939,-0.0424,-31.9836,5.6279,5.5108,5.5690,5.5108,5.5690,5.4993,5.5576,5.4889,0.4922,0.4900,-0.0198,3.3369,0.1304,3.4674,581.3872,-1.2877,7.5843,325.1098,-0.0475,3.7646,505.8828,-0.7605,6.2647,404.5883,-0.0427,3.5790,492.3766,-1.1173,6.8375,493.0968,-0.0441,3.7116,677.3078,-1.2281,2.5957,338.1334,-0.0903,3.0974,230.6023,-0.7524,4.5414,367.5791,-0.0378,3.5641,862.4216,-1.2914,4.6286,369.5734,-0.0506,3.6184,552.7281,-0.6621,4.1324,215.4556,-0.0583,3.3002,303.3896,-1.4780,7.0005,103.5140,-0.0821,3.4422,160.4720,-1.3509,7.5602,325.4870,-0.0499,3.7610,483.8611,-1.0965,6.3349,246.6795,-0.0538,3.5814,396.9707
20231229,SG_TSY,20,2.4206,AAA,133240.5000,131013.3655,101008.6423,99320.2680,91439.4987,89911.0741,79234.8935,77910.4706,14240198.3853,14002171.3785,148030.5448,145556.1925,133189.9957,130963.7053,85013.9238,83592.9035,716373.4926,704399.2045,788731.0335,775547.2785,133240.5000,131013.3655,10.9327,97.7237,2.8619,2.8619,2.8619,2.4788,0.0363,0.1858,26.5602,8.4335,8.3184,8.3184,8.3184,8.3184,8.3137,8.3137,8.2577,1.4528,1.4249,-0.0555,2.0233,0.2131,2.2364,198.1233,-0.2487,3.4377,250.2263,-0.0466,2.4038,232.4653,0.2841,2.1689,227.0645,-0.0486,2.2349,191.9695,-0.0765,2.7196,316.3553,-0.0454,2.3602,246.8340,-0.1885,-1.3586,344.6524,-0.0904,1.7999,136.4680,0.2922,0.5120,239.9767,-0.0436,2.2419,340.2363,-0.2525,0.5959,227.3468,-0.0495,2.2951,236.5412,0.3835,0.1188,131.5693,-0.0655,1.9831,150.1518,-0.4410,2.8763,149.9590,-0.0791,2.0888,157.6888,-0.3125,3.4145,251.3545,-0.0481,2.4005,210.6643,-0.0555,2.2364,198.1233,-0.0555,2.2364,198.1233
20231229,US_TSY,275,2.4619,AA+,11857833.4326,10868269.5562,11857833.4326,10868269.5562,10734471.0384,9838654.3757,9301720.6092,8525470.3139,1671717357.3308,1532208642.0260,17377934.2458,15927705.0724,15635739.1643,14330900.2367,9980145.5086,9147279.0719,84098126.2708,77079941.3461,92592485.2503,84865426.2427,15641668.0810,14336334.3715,8.4198,91.0803,4.1040,4.1040,4.1040,2.7068,-0.5630,-0.3605,35.5586,6.2144,6.0907,6.0907,6.0907,6.0907,6.1116,6.1116,6.1394,0.8234,0.8283,-0.0518,3.1173,0.2349,3.3522,848.7190,-0.0518,3.3522,848.7190,-0.0518,3.3522,848.7190,0.4821,2.0844,543.6596,-0.0488,3.1714,817.7109,0.1207,2.6347,771.0906,-0.0489,3.3019,1410.5508,0.0085,-1.4402,475.3770,-0.0946,2.7035,321.4613,0.4902,0.4289,1032.4709,-0.0438,3.1629,2224.3416,-0.0556,0.5127,849.5246,-0.0546,3.2169,1055.0826,0.5816,0.0361,274.2128,-0.0647,2.9005,406.9485,-0.2445,2.7913,130.4800,-0.0858,3.0320,146.9378,-0.1157,3.3290,847.4763,-0.0539,3.3487,766.8700,0.1418,2.1519,513.9065,-0.0587,3.1736,585.1972
20231229,WGBI_CN,75,2.8240,A+,11998219.9336,12428201.8281,1691748.6723,1752376.1073,1531479.3575,1586363.1986,1327069.8716,1374628.2611,238502727.8189,247049983.6057,2479297.5339,2568148.4682,2230739.7993,2310683.1351,1423860.2700,1474887.3507,11998219.9336,12428201.8281,13210104.0950,13683516.4526,2231585.6736,2311559.3231,6.7927,102.5763,2.4098,2.4177,2.4177,2.7528,-1.4279,-1.2731,10.0504,5.6982,5.6037,5.6253,5.6037,5.6253,5.6407,5.6623,5.6410,0.7068,0.7057,0.0715,0.7044,0.2328,0.9372,109.1221,0.2648,1.4880,98.4610,0.1021,1.2456,111.7225,0.8003,0.2431,103.1494,0.0912,1.0922,107.3285,0.4378,0.7834,105.8718,0.1001,1.2109,110.5695,0.3253,-3.2179,121.7367,0.0512,0.7002,103.5560,0.8085,-1.3826,108.3814,0.0941,1.1197,109.6227,0.2610,-1.3002,104.7402,0.0956,1.1719,111.1004,0.9002,-1.7683,90.6919,0.0705,0.8655,104.6568,0.0715,0.9372,109.1221,0.0715,0.9372,109.1221,0.2006,1.4653,98.8344,0.1014,1.2426,109.8920,0.4590,0.3093,96.3144,0.0891,1.0929,110.3156
20231229,NZ_TSY,13,2.5716,AAA,101215.0000,90628.4019,64084.2772,57381.3726,58013.1963,51945.2973,50270.0637,45012.0589,9034601.4067,8089625.9145,93917.0180,84093.7534,84501.5280,75663.0780,53936.5319,48295.0323,454498.5111,406960.1710,500405.2831,448065.3173,84533.5701,75691.7686,8.2139,89.0890,4.3948,4.3948,4.3948,2.8899,-0.8177,-0.7826,14.4049,6.4672,6.3279,6.3279,6.3279,6.3279,6.3468,6.3468,6.3234,0.6815,0.6766,-0.1093,3.6218,0.2532,3.8750,548.5930,-0.5178,6.4818,650.5744,-0.1262,3.9749,285.0326,0.0136,5.1756,814.5063,-0.1192,3.7870,246.7324,-0.3461,5.7426,906.0989,-0.1218,3.9206,335.8985,-0.4578,1.5443,761.7779,-0.1652,3.2991,125.6868,0.0217,3.4700,677.4422,-0.1129,3.7692,451.6318,-0.5216,3.5563,686.4495,-0.1270,3.8237,292.8328,0.1126,3.0652,441.8981,-0.1330,3.5045,157.3632,-0.7096,5.9039,187.9358,-0.1610,3.6514,156.4216,-0.5814,6.4579,657.7640,-0.1288,3.9713,272.4912,-0.3251,5.2451,539.7313,-0.1312,3.7895,224.0166
